"Unnamed: 0","annotation_id","annotator","created_at","date_created","id","lead_time","sentimenteffective","sentimentpet","sentimentprocess","sentimentrecycle","tweet","updated_at" 
"",1467,"1","2025-05-31T10:59:45.762724Z","Mon Apr 05 13:09:24 +0000 2021",2466,7.653,"Neutral","Neutral","Negative","Neutral","Kebutuhan Bahan Baku Plastik Daur Ulang Masih Andalkan Impor  ","2025-05-31T10:59:45.762724Z"
"",1466,"1","2025-05-31T10:59:30.659615Z","Wed Feb 21 14:26:02 +0000 2024",2468,9.866,"Positive","Neutral","Positive","Neutral","Polusi sampah plastik masih menjadi ancaman yang mengintai. Oleh karena itu daur ulang sampah plastik menjadi salah satu upaya untuk mengurangi sampah plastik. ","2025-05-31T10:59:30.659615Z"
"",1465,"1","2025-05-31T10:59:20.100444Z","Wed Aug 28 12:52:05 +0000 2019",2469,7.456,"Negative","Neutral","Negative","Neutral","Ternyata setengah kebutuhan sampah kertas dan plastik untuk daur ulang masih bergantung dari impor. ","2025-05-31T10:59:20.100444Z"
"",1464,"1","2025-05-31T10:56:39.673205Z","Thu Jul 20 14:00:01 +0000 2023",2472,13.306,"Negative","Neutral","Negative","Neutral","Kebakaran melanda lapak daur ulang plastik di Jalan Gaga Rawa Kompeni Kamal Kalideres Jakarta Barat Jumat (19/5/2023). Pantauan  di lokasi api masih berkobar membakar seisi lapak semipermanen tersebut. CIL #iNews #Plastik #Kalideres #DaurUlang ","2025-05-31T10:56:39.673205Z"
"",1463,"1","2025-05-31T10:56:21.171130Z","Wed Oct 16 14:31:00 +0000 2024",2474,8.067,"Negative","Negative","Negative","Negative","Ketergantungan Indonesia terhadap sampah impor untuk industri daur ulang menimbulkan tantangan yang signifikan. Kekurangan bahan baku dalam negeri masih terus terjadi terutama di sektor pulp dan kertas dan plastik.  ","2025-05-31T10:56:21.171130Z"
"",1462,"1","2025-05-31T10:56:12.446837Z","Sun May 25 10:15:57 +0000 2025",2475,1071.424,"Negative","Negative","Negative","Negative","Gila ya makin lama Amerika emang licik bgt. Buang sampah plastik yg gabisa di daur ulang ke Jawa Timur dan dijadiin bahan bakar buat pabrik Tahu. Padahal di Indo masih susah buat pengolahan sampahnya. pemerintah juga lengah bgt buat hal beginian","2025-05-31T10:56:12.446837Z"
"",1461,"1","2025-05-31T10:38:19.484230Z","Mon Sep 06 03:56:13 +0000 2021",2476,9637.528,"Negative","Negative","Negative","Negative","Daur ulang (yg di indo penerapannya masih kurang memadai) bukanlah jawaban utama pengurangan sampah plastik. Pengurangan penggunaan Plastik tatplah jawaban utama pengurangan sampah. Kalo terus di daur ulang ujung2nya ttp bakal dibuang2 juga @KompasTV #TolakGalonsekalipakai","2025-05-31T10:38:19.484230Z"
"",1460,"1","2025-05-31T07:57:41.112049Z","Sat Aug 22 02:58:19 +0000 2020",2477,9.511,"Negative","Negative","Negative","Negative","Plastik yang awalnya dibuat untuk memudahkan kehidupan manusia kini sudah menjadi ancaman. Jumlah produksi dan konsumsi plastik yang meningkat tidak dibarengi dengan proses daur ulang yang memadai. ","2025-05-31T07:57:41.112049Z"
"",1459,"1","2025-05-31T07:57:30.409186Z","Sat May 18 16:20:35 +0000 2019",2478,15.801,"Negative","Negative","Negative","Negative","Tak Terurai Sepenuhnya Plastik 'Biodegradable' Ternyata Masih Menyimpan Bahaya Bagi Lautan: Sementara 46% dari kemasan plastik di Inggris adalah plastik daur ulang kompos atau biodegradable yang tidak didukung oleh sistem daur ulang  ","2025-05-31T07:57:30.410182Z"
"",1458,"1","2025-05-31T07:56:56.768567Z","Thu Oct 03 06:35:41 +0000 2019",2480,9.694,"Negative","Negative","Negative","Negative","Tiza Mafira Direktur Eksekutif GIDKP mengatakan bahwa tingkat daur ulang sampah plastik di Indonesia masih sangat rendah yaitu pada angka 9-10%. Sebagian besar sampah plastik berakhir di Tempat Pembuangan Akhir (TPA) sampah dan sisanya berakhir di ekosistem seperti lautan. ","2025-05-31T07:56:56.768567Z"
"",1457,"1","2025-05-31T07:56:44.612747Z","Fri Apr 26 10:02:39 +0000 2024",2482,12.298,"Negative","Neutral","Negative","Neutral","Penggunaan Produk Plastik Hasil Daur Ulang Bisa Berisiko Bagi Kesehatan: #Sampahplastik masih menjadi persoalan dalam pengelolaan sampah di Indonesia yang sampai saat ini sulit terselesaikan. Pasalnya komponen plastik menjadi jenis sampah yang sulit  ","2025-05-31T07:56:44.612747Z"
"",1456,"1","2025-05-31T07:56:31.647206Z","Mon Aug 26 12:18:14 +0000 2019",2483,167.651,"Negative","Positive","Negative","Positive","1. Pengembangan industri daur ulang plastik di dalam negeri terus dikebut oleh pemerintah karena sebagai upaya strategis untuk substitusi bahan baku impor. Disamping itu kebutuhan bahan baku plastik pun masih sangat tinggi. #Visi #IndustriDaurUlang ","2025-05-31T07:56:31.648211Z"
"",1455,"1","2025-05-31T07:53:32.393551Z","Wed Oct 16 10:00:01 +0000 2024",2485,6.356,"Negative","Positive","Negative","Positive","Indonesia masih berjuang untuk melepaskan diri dari ketergantungan terhadap sampah impor yang telah menjadi hal yang sangat penting bagi industri daur ulang terutama dalam produksi kertas dan plastik.  ","2025-05-31T07:53:32.393551Z"
"",1454,"1","2025-05-31T07:53:25.238834Z","Mon Apr 01 16:21:56 +0000 2019",2486,84.994,"Negative","Negative","Negative","Negative","Berfikir ga sih sampah banyak berserakan terutama sampah plastik.. karna : 1. Tempat sampah sangat amat terbatas 2. Pemakaian sampah plastik atau non daur ulang masih banyak bgt 3. Budaya - ini bisa diubah dengan kesadaran dan aturan 4. Peraturan yg kurang ditegakkan.","2025-05-31T07:53:25.238834Z"
"",1453,"1","2025-05-31T07:51:59.181621Z","Mon Nov 30 03:27:34 +0000 2020",2487,75.747,"Neutral","Positive","Positive","Positive","udah opini nya ngaco tapi masih aja membela diri sendiri terus udah di kasih tau ini galon plastik sekali pakai bisa di daur ulang masih ngotot #JanganMenggiringOpini ","2025-05-31T07:51:59.181621Z"
"",1452,"1","2025-05-31T07:50:42.700550Z","Wed Sep 04 00:16:14 +0000 2019",2488,38.098,"Neutral","Negative","Negative","Negative","Daur Ulang Sampah Plastik Indonesia Masih di Bawah 10 Persen ","2025-05-31T07:50:42.700550Z"
"",1451,"1","2025-05-31T07:50:03.709132Z","Fri Jun 14 02:31:06 +0000 2019",2489,42.72,"Positive","Neutral","Positive","Neutral","Unpopular opinion: gausah esktrim batasin plastik. Plastik ini limbah yg masih bisa didaur ulang selama layak. Industri kita banyak yg bergantung sama daur ulang plastik. Pemulung aja ada 5jtan di sini yg jadi ujung tombak pabrik. Tapi bukan berarti pake seenaknya juga.","2025-05-31T07:50:03.709132Z"
"",1450,"1","2025-05-31T07:49:20.042108Z","Tue Jun 06 01:00:24 +0000 2023",2490,44.731,"Neutral","Neutral","Positive","Neutral","Mari Kurangi Sampah Plastik dengan lakukan Aksi 3N Ngelongi Nganggo Ngolah Kurangi Penggunaan Kantong Plastik sekali pakai Gunakan ulang plastik jika masih bisa digunakan &amp; Kelola/daur ulang plastik menjadi barang yang bermanfaat. #HLHSedunia2023 ","2025-05-31T07:49:20.042108Z"
"",1449,"1","2025-05-31T07:48:31.677471Z","Wed Feb 06 10:13:38 +0000 2019",2491,11.749,"Negative","Neutral","Negative","Neutral","Menteri Perindustrian Airlangga Hartarto mengatakan upaya daur ulang plastik alias recycle plastic di Indonesia saat ini masih kalah dari negara maju. ","2025-05-31T07:48:33.344042Z"
"",1448,"1","2025-05-31T07:48:18.447882Z","Fri Aug 20 12:33:46 +0000 2021",2492,12.029,"Negative","Neutral","Negative","Neutral","selain ngurangin sampah plastik seharusnya juga daur ulang sampah plastik. tempat sampah aja masih nyampur kan sampah yang organik dan non organik","2025-05-31T07:48:20.844609Z"
"",1447,"1","2025-05-31T07:48:06.457111Z","Wed Sep 21 11:23:36 +0000 2022",2493,32.732,"Neutral","Positive","Positive","Positive","kamu juga bisa daur ulang pilah kemasan plastik yang masih bisa di pakai ulBsang jika bertuliskan 1(pet) makan kemasan plastik tersebut dapat diterima oleh perusahaan daur ulang @Satu_Indonesia #SemangatSalingBantu ","2025-05-31T07:48:06.457111Z"
"",1446,"1","2025-05-31T07:47:32.953354Z","Tue Dec 17 04:16:50 +0000 2019",2494,17.025,"Negative","Negative","Neutral","Negative","Pengelolaan sampah melalui daur ulang di Indonesia juga masih sedikit. Di berbagai negara daur ulang sampah plastik sudah mengarah ke circular economy yang memungkinkan hasil daur ulang menjadi produk baru. (Info) ","2025-05-31T07:47:32.953354Z"
"",1445,"1","2025-05-31T07:47:08.240548Z","Wed Sep 21 06:15:57 +0000 2022",2496,3.058,"Neutral","Positive","Positive","Positive","kamu juga bisa daur ulang pilah kemasan plastik yang masih bisa di pakai ulang jika bertuliskan 1(pet) makan kemasan plastik tersebut dapat diterima oleh perusahaan daur ulang @Satu_Indonesia #SemangatSalingBantu ","2025-05-31T07:47:08.240548Z"
"",1444,"1","2025-05-31T07:47:04.317762Z","Wed Sep 21 10:37:43 +0000 2022",2497,8.607,"Neutral","Positive","Positive","Positive","Guys tau gak sih? Kalian juga bisa loh daur ulang dan pilah kemasan plastik yang masih bisa di pakai. Biasanya bertuliskan 1(pet) makan kemasan plastik tersebut dapat diterima oleh perusahaan daur ulang @Satu_Indonesia #SemangatSalingBantu ","2025-05-31T07:47:04.317762Z"
"",1443,"1","2025-05-31T07:46:17.034968Z","Thu Apr 11 21:37:58 +0000 2019",2499,18.214,"Negative","Negative","Negative","Negative","@tesiyahh @fierza Di Indonesia teknologi untuk daur ulang plastik masih terbatas. Kalau di LN bisa dipakai untuk tenaga listrik di sini sptnya blm ada. Jadi paling bener kita kurangi penggunaan plastik dr diri sendiri.","2025-05-31T07:46:17.034968Z"
"",1442,"1","2025-05-31T07:45:58.122493Z","Thu Nov 11 22:33:11 +0000 2021",2500,38.081,"Negative","Negative","Negative","Negative","Masih terbatas di beberapa kota karena ketersediaan plastik daur ulang yang menjadi bahan dasar juga masih terbatas. Namun tidak menutup kemungkinan untuk kami memasarkan produk AQUA LIFE di lebih banyak lokasi di Indonesia.","2025-05-31T07:45:58.122493Z"
"",1441,"1","2025-05-31T07:45:17.605805Z","Sun Jun 13 11:48:06 +0000 2021",2501,6.43,"Negative","Negative","Negative","Negative","nope daur ulang sampah plastik di Indonesia itu masih RENDAH banget. kebanyakan sampah plastik tidak terkelola dengan baik di TPA dan berakhir mencemari lingkungan baik di darat maupun di perairan. cmiiw kehigenisan dan kualitas so called bisa di daur ulang itu belum terjamin.","2025-05-31T07:45:17.605805Z"
"",1440,"1","2025-05-31T07:45:10.282741Z","Sat Oct 27 01:17:49 +0000 2018",2502,12.889,"Neutral","Neutral","Negative","Positive","Masih mau pakai plastik secara serampangan? Beli makanan dengan plastik berlapis-lapis? Buang-buang plastik tanpa daur ulang? Manusia emang satu-satunya spesies yang dengan senang hati membunuh diri sendiri dan teman-temannya secara perlahan. ","2025-05-31T07:45:10.282741Z"
"",1439,"1","2025-05-31T07:44:56.345934Z","Sat Oct 28 12:02:16 +0000 2023",2503,14.249,"Neutral","Positive","Negative","Negative","Meskipun beberapa merek telah menggunakan jenis plastik polyethylene Terephthalate (PET) dgn nomor kode plasti daur ulang sehingga mudah didaur ulang persebatan tentang galon sekali pakai masih berputar dampak terhadap lingkungan. ","2025-05-31T07:44:56.345934Z"
"",1438,"1","2025-05-31T07:44:33.835379Z","Sat Jul 11 10:24:37 +0000 2020",2505,11.149,"Negative","Positive","Negative","Positive","Kampos perusahaan startup asal Italia memproduksi pakaian renang kemeja t-shirt &amp;lainnya di mana seluruh produknya dibuat dari botol plastik daur ulang/bekas dan lainnya. Meskipun dengan bukti ini masih banyak masyarakat yang berpendapat plastik harus dihindari/dilarang. ","2025-05-31T07:44:33.835379Z"
"",1437,"1","2025-05-31T07:44:21.308486Z","Sat Jul 20 08:38:41 +0000 2019",2506,24.674,"Positive","Positive","Positive","Positive","Ini hasil daur ulang sampah plastik sterofoam kertas oli bekas pasir 25x25x7cm ukurannya.masih pro &amp; kontra cara daur ulangnya krn kami masak dan dibakar.Kendalax di duit Tpi itu bukan halangan buat kami utk cari ide .Bahan rongsokan dan modal alat dapur seadanya bisa berguna ","2025-05-31T07:44:21.308486Z"
"",1436,"1","2025-05-31T07:43:55.872069Z","Wed Sep 06 14:38:12 +0000 2023",2507,13.568,"Neutral","Positive","Neutral","Positive","Tp gue cukup penasaran apakah botol daur ulang aqua itu ngambil source dari PET le minerale? Masyarakat masih belum paham aja kalo sebenarnya industri manufaktur plastik itu source utamanya bukan virgin melainkan plastik bekas. Yes they're recyclable.","2025-05-31T07:43:55.872069Z"
"",1435,"1","2025-05-31T07:43:41.487248Z","Mon Feb 21 12:27:04 +0000 2022",2508,37.126,"Neutral","Neutral","Neutral","Negative","Saya mendukung adanya kesadaran untuk peduli lingkungan dengan mengurangi penggunaan plastik melalui tagar TANPA SENDOK tapi kita juga harus memikirkan produk makanan yg masih menggunakan kemasan plastik yg sulit di daur ulang ","2025-05-31T07:43:41.487248Z"
"",1434,"1","2025-05-31T07:43:03.527782Z","Tue Oct 05 13:35:23 +0000 2021",2509,7.347,"Negative","Positive","Negative","Positive","Di Indonesia daur ulang plastik pascakonsumsi baru mencapai tujuh persen dengan 15 persen bahan baku berasal dari impor. ","2025-05-31T07:43:03.527782Z"
"",1433,"1","2025-05-31T07:42:55.257528Z","Sat Sep 25 16:02:22 +0000 2021",2510,14.09,"Negative","Positive","Negative","Positive","@akuyangsatunyaa @fahyongware1 @AREAJULID @univ_indonesia @GreenpeaceID Nambah sampah plastik ini jangan salahkan pihak pabrik salahkan diri kita semua. Karena seharusnya sampah plastik itu bukan dibuang sembarangan ataupun dibakar tp didaur ulang kembali menjadi plastik yg baru. Sistem daur ulang masih jelek disini.","2025-05-31T07:42:55.257528Z"
"",1432,"1","2025-05-31T07:41:42.639116Z","Tue Sep 24 06:42:22 +0000 2019",2513,14.383,"Positive","Negative","Negative","Negative","Sebenernya sabun cair itu secara mendasar merugikan krn masih menggunakan kemasan plastik. Tp aku bakal dukung kalau ada sabun cair yang menggunakan kemasan plastik daur ulang atau bahan lain yang lebih environmental friendly.","2025-05-31T07:41:42.639116Z"
"",1431,"1","2025-05-31T07:41:24.286492Z","Mon Jan 16 04:31:19 +0000 2023",2514,31.828,"Negative","Negative","Neutral","Negative","tapi ya gitu isu lingkungan kek gak dijadiin konsen produsen AMDK malah menambah jenis sampah plastik baru tingkat daur ulang sampah pun masih sangat rendah. ","2025-05-31T07:41:24.286492Z"
"",1430,"1","2025-05-31T07:40:51.919964Z","Wed Mar 20 09:58:09 +0000 2019",2515,39.716,"Negative","Neutral","Negative","Negative","Berkomitmen tida akan beli sedotan besi sampe gue sendiri bisa tidak menggunakan gelas plastik maupun kertas. Sampe saatnya indonesia punya cara daur ulang yang baik untuk plastik. Untuk sedotan plastik gue sangat mengurangi dan bisa ngga pake samsek cuma gelas masih susah ","2025-05-31T07:40:51.919964Z"
"",1429,"1","2025-05-31T07:40:10.964572Z","Thu Mar 24 07:23:28 +0000 2022",2516,18.262,"Negative","Negative","Negative","Negative"," Dari 14% sampah plastik itu yang digunakan sebagai bahan baku industri daur ulang di dalam negeri masih 47% jadi masih lebih setengahnya. Sementara lebih dari setengahnya lagi masih impor ","2025-05-31T07:40:10.964572Z"
"",1428,"1","2025-05-31T07:39:42.962628Z","Tue Nov 17 18:26:00 +0000 2020",2518,9.654,"Neutral","Positive","Negative","Positive","sabun atau shampoo yang kemasannya pake plastik daur ulang masih di dominasi merk luar yg mahal2 :(","2025-05-31T07:39:43.877194Z"
"",1427,"1","2025-05-31T07:39:32.922896Z","Tue Dec 07 02:00:00 +0000 2021",2519,78.097,"Negative","Negative","Negative","Negative","Banyaknya sampah plastik yang terbuang begitu saja adalah hasil pengelolaan sampah yang masih buruk. Salah satu penyebabnya adalah rendahnya daur ulang sampah di Indonesia. @deboralaksmii #LitbangKompas #AdadiKompas #Lingkungan ","2025-05-31T07:39:32.922896Z"
"",1426,"1","2025-05-31T07:37:44.235483Z","Sat Jan 14 16:07:08 +0000 2023",2521,20.742,"Negative","Negative","Negative","Negative","Gimana daur ulang sampah plastik AMDK bisa beres? Kemasan kecil2 makin banyak terus plastik air mineral cuma bisa didaur ulang 7% doang. Prediksi 2050 lebih banyak sampah plastik di laut daripada ikan bakal jadi kenyataan ","2025-05-31T07:37:44.235483Z"
"",1425,"1","2025-05-31T07:37:22.670376Z","Mon Sep 12 01:00:17 +0000 2022",2522,9.507,"Negative","Negative","Negative","Negative","Ini juga bukan soal daur ulang. Secara global rata-rata hanya 9 persen sampah yang bisa didaur ulang. Karena bikin kemasan baru lebih murah dari recycle. Kemasan plastik yang diproduksi tahun 1950-an sampahnya masih berkeliaran di alam hingga kini. ","2025-05-31T07:37:22.670376Z"
"",1424,"1","2025-05-31T07:37:10.985374Z","Wed Nov 02 14:59:50 +0000 2022",2523,69.67,"Negative","Negative","Negative","Negative","Daur ulang sampah plastik sering dianggap sebagai silver bullet yang akan menyelesaikan masalah sampah plastik. Padahal sampai kapanpun daur ulang ya akan kewalahan kalo dari produsen dan penggunanya masih terus menggunakan plastik sekali pakai. #1Hari1IsuLingkungan @remotivi ","2025-05-31T07:37:10.985374Z"
"",1423,"1","2025-05-31T07:36:00.626793Z","Thu Jun 13 13:13:13 +0000 2024",2524,56.789,"Positive","Positive","Neutral","Positive","Halo Sobat Laut Saat ini sedang berlangsung FGD Penyusunan Pedoman Pengelolaan Sampah Plastik dari Alat Penangkapan Ikan Ayo kembangkan industri daur ulang alat tangkap ikan di Indonesia yang masih minim ️ #ALDFG #marinedebris #tknpsl ","2025-05-31T07:36:00.626793Z"
"",1422,"1","2025-05-31T07:35:02.863023Z","Tue Jan 03 03:04:14 +0000 2023",2525,10.757,"Positive","Neutral","Positive","Neutral","Ada yang masih belum tau daur ulang sampah plastik itu gimanaaa? Yuk mending ikut acara ini nih di Tegal #SemuaDukungGanjar ","2025-05-31T07:35:02.863023Z"
"",1421,"1","2025-05-31T07:34:26.761380Z","Tue May 13 12:00:00 +0000 2025",2528,14.665,"Neutral","Positive","Negative","Positive","Kalau sampah plastik bisa jadi solar untuk nelayan dan petani menurut kamu apa yang masih bikin kita ragu mulai daur ulang? ","2025-05-31T07:34:26.761380Z"
"",1420,"1","2025-05-31T07:34:11.056993Z","Sat Aug 14 17:07:13 +0000 2021",2529,13.411,"Neutral","Positive","Negative","Positive","Gw pernah ngalamin pas masih usaha di bidang daur ulang plastik. Udah bawa hasil gilingan plastik ke parkiran pabrik pemroses biji plastik daur ulang sambil nunggu antrian itu makelar ngerubung langsung minta lewat mereka aja. Lah kan gw udah ngantri langsung ya","2025-05-31T07:34:11.056993Z"
"",1419,"1","2025-05-31T07:32:44.887257Z","Tue Apr 30 04:48:29 +0000 2019",2533,10.447,"Positive","Neutral","Positive","Neutral","gw baca berita ini masih ada peluang besar untuk tajir dari daur ulang sampah plastik ","2025-05-31T07:32:44.887257Z"
"",1418,"1","2025-05-31T07:32:33.084649Z","Tue Aug 27 10:50:37 +0000 2019",2534,69.744,"Negative","Neutral","Negative","Neutral","Negara lain udah bahas ekspedisi ke angkasa mobil tenaga listrik daur ulang sampah plastik. Di sini masih urusin agama dan ijin beribadah","2025-05-31T07:32:33.084649Z"
