,Unnamed: 0,Unnamed: 1,annotation_id,annotator,created_at,id,lead_time,sentimenteffective,sentimentpet,sentimentprocess,sentimentrecycle,text,updated_at
409,,,1940,1,2025-06-05T10:48:15.273570Z,3173,8.526,Neutral,Neutral,Positive,Positive,"Telat posting, titip sini aja ya fb.. Buat kenang""an 

Kk Arsya saat lomba fashion sow dari bahan daur ulang plastik dll, di hari kemerdekaan ke78 

Merdeka Merdeka Merdeka...",2025-06-05T10:48:15.273570Z
410,,,1939,1,2025-06-05T07:57:55.510563Z,3174,987.93,Neutral,Positive,Positive,Positive,"info:
bagi yg mempunyai limbah plastik,kardus,kertas dll.
tolong sertakan lokasi dan no HP.nanti admin akan hubngi secepat ny..

1.lagi butuh limbah kardus sebanyak2...pembayaran cash di gudang kami.
2.butuh limbah plastik PE,HD,PP pembayaran cash di gudang kami.
3.butuh kones benang warna warni.pembayaran cash di gudang kami.

yg inbox sudah di balas smua ya.maaf telat balas ny...karna kesibukan admin di lapangan.thx

oia nantikan no HP admin agar gampang komunikasi.
salam",2025-06-05T07:57:55.510563Z
411,,,1938,1,2025-06-05T07:41:26.362122Z,3175,305.594,Neutral,Neutral,Positive,Positive,"Telat post,,,
Edisi karnaval Kec Sungai lala,,,
Si Adx pake baju adat Dayak pake bahan daur ulang sampah plastik,,,
Start dr malam minggu sampai malam selasa jam 2 mlm,,,
Walaupun lelah tp hasilnya Memuaskan,,,
Sekali² muji karya sendiri 😀😀😀

Klo Si Abang yg simpel ja,,,Gk mau neko²,,,Cukup jadi petani katanya,,,

Sehat² k dua jagoan Ibu,,,
Anak hebat,
Anak penuh pengertian gmn k adaan orng tuanya,,,
Pokonya love love love lh ❤️❤️❤️❤️",2025-06-05T07:41:26.362122Z
412,,,1937,1,2025-06-05T07:36:16.076245Z,3176,1098.927,Negative,Neutral,Negative,Negative,"Mungkin belum banyak yang tahu tas anyam ini berbahan plastik (mungkin daur ulang,karena saya tidak tahu pasti) yang katanya karya dari penduduk di desa desa untuk mengisi waktu disaat waktu senggang,
 Dan untuk sebagian orang tas ini dianggap kurang ""berkelas"" ternyata sangat laku dijual di negara dengan simbol binatang kanguru.
 Untuk saat ini kebutuhan pasar disana melebihi barang yang tersedia,nah ternyata masalahnya ada di bahan tas tersebut yang sering telat khususnya pada variasai warnanya,terkesan aneh memang karena untuk pemesanan warna tertentu seringkali bahanya kosong,
 Saya akan habis habisan memasarkan barang ini untuk saya jual ke benua seberang,dan mungkin anda sekalian akan mulai menyukai produk kita ini begitu anda melihat bagaimana rakyat dari negara tetangga kita begitu menghargai karya kita,apresiasinya begitu bagusnya... 
  Yang bisa saya katakan saya cinta Indonesia.",2025-06-05T07:36:16.076245Z
413,,,1936,1,2025-06-05T07:17:56.417637Z,3177,4.168,Neutral,Neutral,Positive,Positive,"Telat post 
Kak waktu p5 ikut fashion show pake daur ulang plastik",2025-06-05T07:17:56.417637Z
414,,,1935,1,2025-06-05T07:17:51.210676Z,3178,11.767,Positive,Positive,Positive,Positive,"Walau pun agak telat di post lomba jambore pkk se kab lombok timur kec masbagik juara 2 lomba pengolahan daur ulang sampah plastik yg di wakili desa kesik (rumah kreatif linsi) dan juara 3 utk tim jinggle di komando ibu kades paokmotong, Alhamdulillah.....
#rumahkreatiflinsi
#fbpro",2025-06-05T07:17:51.210676Z
415,,,1934,1,2025-06-05T07:15:47.079156Z,3180,13.412,Neutral,Positive,Positive,Positive,"Dimana mulut mereka yg bilang saya gak bisa berubah? Dimana mulut mereka yg dulu menghina saya dan cara saya mencari uang ? Bukan saya gak tau berapa banyak yg jadikan saya sebagai bahan olok olok ☺️ gak selamanya yg hitam itu kotor,sampah plastik aja bisa di daur ulang 😊 kalian kalo Nemu uang 100 ribu di comberan bakal tetep ambil uang itu dan nilai uang gak akan berubah, lucu nya lagi yg dulu bilang haram skrg malah nyemplung dan minta jalan nya ke saya🤣 emng ya ""apapun makanan nya ,minumnya jilat ludah sndiri""  , sudah di bilang kalo blom pernah di posisi saya jgn nasihatin ,skrg di kasih coba kan rasanya di posisi saya dulu🤣  note!: ini bukan di tujukan untuk seseorang tapi banyak org🤣 gapapa lanjutkan saya sudah kenyang ,nakal saya di masa muda bukan telat nakal di masa tua👌",2025-06-05T07:15:47.079156Z
416,,,1933,1,2025-06-05T07:12:27.183606Z,3181,9.846,Neutral,Neutral,Positive,Positive,"Walau pun agak telat di post lomba jambore pkk se kab lombok timur kec masbagik juara 2 lomba pengolahan daur ulang sampah plastik yg di wakili desa kesik (rumah kreatif linsi) dan juara 3 utk tim jinggle di komando ibu kades paokmotong, Alhamdulillah.....
#rumahkreatiflinsi
#fbpro",2025-06-05T07:12:27.183606Z
417,,,1932,1,2025-06-05T07:11:19.303141Z,3184,10.065,Negative,Negative,Negative,Negative,"Darurat sampah
Apa kabar TPA Sarimukti
Beberapa minggu ini petugas sampah selalu telat mengangkut sampah, karena kebakaran yang terjadi di TPA. Terbayang jika sampah telat diangkut, apalagi sampah basah/dapur... bau sudah pasti, belum lagi muncul belatung2... 😬😬
Sudah 2 tahun ini, belajar memilah sampah walau masih belum optimal.
Tapi terasa sekali dampaknya. Sampah yang bisa didaur ulang (botol2 dan sejenisnya), kertas, dus kita pisahkan. Kita kasihkan ke pengepul yang suka keliling, lumayankan... jadi pahala kebaikan buat kita. 
Sampah dapur kita pisahkan antara  sayuran, cangkang buah2n dengan jenis daging, ikan.
Untuk sayuran, buah-buahan masuk ke wadah bekas cat yang bawahnya sudah di beri lubang keluar cairan plus saringan. Setiap sampah dapur masuk, ditutupi dengan sampah coklat alias daun-daunan sekitar halaman. Tidak lupa diberi cairan khusus.   Sekali2 dikasih bubuk kopi biar baunya enak, lanjut di kocek.
Karena ngga rajin ngitung bulan, panennya kalau dirasa sampahnya sudah mengerut dan cairan di bawahnya sudah habis😁
Cairan itu bisa jadi pupuk buat tanaman kita, begitu juga kompos sampahnya.
Coba kita mulai di rumah sendiri. Sepertinya sampah yang masuk ke TPA tidak akan sebanyak sekarang. Sampah2 yang terkumpul di TPA adalah sampah2 yang memang sulit di daur ulang, seperti plastik dan sejenisnya.
Memang masih PR buat kami, meminimalisir plastik yang masuk ke rumah itu betul-betul perlu saling mengingatkan antar anggota keluarga.",2025-06-05T07:11:19.303141Z
418,,,1931,1,2025-06-05T07:09:09.607308Z,3186,437.203,Positive,Positive,Positive,Positive,"[LINGKUNGAN] YANG KANGEN BU TEJO
Yang kangen Bu Tejo, kali ini beliau kampanye sampah plastik... sama kampanye calon lurah juga sih wkwkwkwkwkwkwk
Pesannya kumplit: kurangi produksi sampah plastik dengan menggunakan plastik guna ulang (reuse), seperti galon, keranjang belanja, dll. Reuse ini sebenarnya paling mudah dilakukan karena bisa dilakukan oleh diri sendiri dimanapun dan kapanpun, tapi kalah populer daripada daur ulang (recycle). Hasilnya pun langsung tampak nyata, produksi sampah kita berkurang.
Ironisnya ada produsen air minum dalam kemasan (galon) yg justru mengiklankan kemasan galon sekali pakai. Ini produsen telat jaman atau memang sengaja cari sensasi untuk marketing gimmick sih?
#lingkungan #sampahplastik #kantonggunaulang #plastikgunaulang #galongunaulang #galonisiulang #butejo",2025-06-05T07:09:09.607308Z
419,,,1930,1,2025-06-05T07:01:38.011603Z,3190,82.039,Neutral,Neutral,Positive,Positive,"Pancing Rezeki Dengan Sedekah !

Sedekah Itu Gampang !
Gak ada orang yang miskin karena sedekah. Sedekah adalah satu-satunya pengeluaran yang menguntungkan karena kembalinya pada kita bisa berlipat ganda. Sedekah gak akan mengurangi harta kita sedikitpun bahkan sedekah bisa membuat harta kita lebih berkualitas karena lebih berkah.

Tapi seringkali kita suka mikir kalo sedekah, seolah-olah sedekah itu sesuatu yang berat untuk dilaksanakan. Gimana mo sedekah wong kita juga masih kekurangan? Gimana mo sedekah wong kita aja susah, harusnya kita yang disedekahin bukan sebaliknya. Gimana mo sedekah wong uang kita sudah ada pos-posnya dan gak tersedia lagi buat sedekah?? 
Itu sebabnya kita masih kekurangan, masih susah, masih miskin dan uang selalu gak bersisa, karena kita PELIT ! Rezeki jadi susah masuk kalo kita pelit. Harusnya kita pancing rezeki itu agar datang dengan SEDEKAH.
Sedekah gak mesti nunggu kaya,nunggu banyak duit, nunggu berkecukupan karena sedekah itu intinya ACTION alias melakukan, segera dan gak nunggu lama. Sedekah pun gak harus pake duit. Intinya sedekah itu gampang, kalo mau lho ya ! Banyak jalan untuk bersedekah seperti penjelasan berikut. 

Banyak cara bersedekah.
(1) Sedekah nasi bungkus.
Siapkan nasi bungkus  dari rumah.  Berikan ke orang yang kira-kira membutuhkan seperti pedagang asongan, pengemis, orang gila, pengamen, anak terlantar, tukang sapu jalan dan sebagainya. Nggak usah banyak-banyak,  misal 1 bungkus setiap harinya. Gak usah maksain juga. Amalan itu yang paling penting bukan kuantitasnya tapi kualitasnya. Sedekahnya sih keliatan kecil, cuma sebungkus nasi, tapi kalo dilakukan tiap hari. Dalam seminggu ada 7 orang miskin yang kita beri makan, bukan? Setahun ada 365 orang...??? Wow !!
Nasinya pun bisa kita buat sendiri dengan lauk sederhana, bisa juga kita beli sesuai dengan kemampuan. Gak mesti maksain makanannya harus wah.. yang penting cukup untuk membuat kenyang perut yang lapar.
Kalo gak kuat beli nasi, roti pun juga gak apa-apa. Roti dan aqua gelas sudah cukup untuk mengganjal perut. 

(2) Sedekah perlengkapan masjid.

Laundry/cucikan Mukena secara berkala musholla yang ada di sekitar lingkungan kita.
Berkala beli Mukena baru, misal 3 bulan sekali. Malu dong sama Allah pake itu-itu melulu, sementara kalo baju bole ganti-ganti. Setelah beli yang baru yang lama boleh disedekahkan.
Bawa Mukena ketika akan berpergian. Tinggalkan di masjid/ musholla yg kita singgahi.
Beli kamper/pengharum baju. Taruh di kumpulan mukena di masjid/musholla yg kita singgahi
Bungkus perlengkapan shalat (Mukena, sarung, sajadah, kopiah, Al Qur'an jadikan parcel ketika lebaran. Berikan ke satpam komplek atau tukang kebersihan komplek atau office boy dikantor.
Inshaa Allah pahalanya mengalir.
Beli beberapa pasang sandal cepit, taruh di kantor, musholla atau masjid untuk digunakan ketika berwudhu.
Beli perlengkapan untuk membersihkan toilet, juga pengharum ruangan, dan berikan secara berkala ke masjid2.
Bagi yang shalat Jum'at, datang 15 menit lebih awal. Bantu bersih2 dan beres2.

(3) Sedekah bahan daur ulang
Kumpulkan botol minuman plastik/botol bekas shampoo dll, setelah banyak berikan ke pemulung.
Kumpulkan kertas / karton / koran bekas, berikan ke pengumpul koran / kertas untuk ditimbang dan dijadikan uang. Daripada dibakar mengotori udara.

(4) Sedekah alam.

Kalau beli minum dalam kemasan, kalau ada sisa bawa pulang. Airnya bisa disedekahkan untuk tanaman (sedekah alam), dan wadahnya dikumpulkan, kalo sudah banyak kasi ke pemulung..
Beli beberapa burung yang murah saja, lepaskan ke alam bebas.
Kalo ketemu tanaman yang layu di jalan, siramilah. Ketemu tanaman yang patah, ikat tanaman itu agar bisa kembali tersambung. Jangan sengaja menginjak tanaman atau binatang kecil yang lagi jalan mencari rezeki Allah di tanah.
Beli makanan kecil seperti kacang/kerupuk taro dalam toples, bawa di tas. Ketika di jalan ketemu kucing kelaparan, berikan.

(5) Sedekah ke panti asuhan.

Beli barang diskonan di supermarket agak banyak. Misal detergent, minyak goreng, sabun, buku tulis, pulpen kemudian bungkus cantik hadiahkan ke panti asuhan atau rumah singgah.
Buku cerita atau baju-baju yang udah gak dipake, kumpulin dan bawa ke panti asuhan. Di sana mereka butuh bahan bacaan dan pakaian.

(6) Lebihkan pembayaran.

Jangan nawar ke pedagang kecil, kalo bisa justru kasih lebih. Gak usah ngotot minta kembalian, sedekahin aja.
Belanja ke pedagang kecil untuk mendukung mereka mencari nafkah halal, daripada nyuri / nipu ! Beli tissue atau keperluan yg sederhana di pedagang kecil yg kita jumpai, misal tissue 2000 rupiah, ikat rambut atau peniti sudah cukup bikin mereka senang.
Bayarlah lebih ketika naik angkot yang supirnya kakek-kakek atau bapak tua. 
Kasih tips lebih buat ibu/abang ojek online kalo kira-kira jaraknya jauh dan juga kondisi mereka yg  memprihatinkan (tua misalnya).
Ketika di bis/ angkot. Bayarin nenek-kakek yg keliatan kurang mampu atau suami istri yang buta.

(7) Sedekah makanan.
Ketika makan di kaki lima ada pengemis atau anak terlantar, beliin mereka seporsi  seperti yg kita makan..
Lagi asik makan gorengan ada anak minta-minta, kasiin aja ke mereka sekantong gorengan.
Ada pembangunan masjid? Bisa bikin gorengan? Berikan beberapa ke pekerja.

(8) Gratisin mereka yang puasa.
Siapa yang suka jualan makanan kecil di kantor? Gratisin buat yang buka puasa. Kebayang kan gorengan 2000 bisa bikin kita masuk surga? Insya Allah.
Pas bulan Ramadan. Diperkirakan buka puasa diperjalanan. Angkot, bis, kereta, busway etc. Siapkan beberapa air mineral (gelas) pas adzan bagi-bagi. Kebayang beli 5000 aja udah dapat 10, Kita dapat 10 pahala beri minuman orang berbuka. In sya Allah.

(9) Sedekah tumpangan.
Tawarkan temen kita yang searah, Jika kita bawa kendaraan.
Selalu siap jika dimintai tolong tenaga, jika sedekah materi belum bisa kita lakukan.

(10) Sedekah membersihkan.
Pada saat di perjalanan bersama keluarga mampir di toilet masjid biasakan anak laki-laki diberi tugas bersihin toilet dan tempat wudhu.
Bersihkan mesjid atau mushala kantor/toko/kompleks, meski cuma sekali seminggu menjelang jumatan.

(11) Sedekah mainan.

Rutin mensortir mainan anak-anak kita. Mainan yang udah gak kepake dan gak dimainin anak-anak kita tapi masih bagus, bisa dikumpulin dan dibagi ke anak panti asuhan atau anak orang miskin sekitar rumah yang untuk makan saja susah apalagi untuk beli mainan.
Buy 1 give 1.  Ketika beli mainan baru harus ada 1 mainan yang disedekahkan ke temannya atau panti asuhan.

Banyak cara buat bersedekah bukan? Semoga jadi salah satu timbangan amal jariyah kita nanti. 
Semoga juga tulisan ini menginspirasi mereka yang enggan bersedekah, karena sesungguhnya sedekah itu gampang.
Mulai dari hal yang terlihat sepele, mulai dari diri sendiri, mulai dari sekarang..Gak nunggu besok, keburu dijemput ajal, jadinya telat lho!

Kebayang satu orang di antara kita menjalankan ini setiap harinya berapa banyak masalah sosial bisa teratasi? 
Yuk mulai hari ini bersedekah ya.... !!

Wallahu alam..",2025-06-05T07:01:38.011603Z
420,,,1985,1,2025-06-05T13:50:40.516214Z,3197,4.877,Neutral,Positive,Positive,Positive,Daur ulang plastik bukan beras plastik #fyyyyyp #viral #fb,2025-06-05T13:50:40.516214Z
421,,,1984,1,2025-06-05T13:50:34.840213Z,3198,119.29,Neutral,Positive,Neutral,Positive,"Dicari untuk dibeli sebanyak2nya, no limit, plastik jenis PE.
- Pe Super
- Pe As
- Pe A1
- Pe Warna/Sablon
- Pe Karet
- Pe 2/Pe Kotor (Bukan bekas oli, mentega, minyak)
- Pe Warna Kotor
Pembayaran cash langsung ditempat, kirim ke pabrik di Bandung.
Tanya2 bisa wa ke no 0895412037319
Terima kasih",2025-06-05T13:50:34.840213Z
422,,,1983,1,2025-06-05T13:46:46.174615Z,3201,8.122,Neutral,Positive,Positive,Positive,"Apa itu daur ulang? 
Ini nihhh... 
Daur ulang, barang² yang DARI RUMAH.... 

Contoh nya, baju ini yang terbuat dari plastik dapur... 
Bunga² putih ini dr daur ulang... 

Hanya PLASTIK PINK ini lah yang dibeli... 

Uda tau kan daur ulang itu? 

Siapa yang mau adopsi ini sebelum kubakar... 
Efek rumah yang sempit kurang ruang... 
Tp khusus luar patumbak, bukan org patumbak yaaa🤣 biar ada gaya dikit kirim pake expedisi isi plastik daur ulang🤣🤣",2025-06-05T13:46:46.174615Z
423,,,1982,1,2025-06-05T13:46:07.417220Z,3202,6.426,Neutral,Neutral,Positive,Positive,"DAUR ULANG PLASTIK MENJADI :
*_ SAOLAR
*_ BENSIN
*_ MINYAK TANAH
#post_gb",2025-06-05T13:46:07.417220Z
424,,,1981,1,2025-06-05T13:45:42.041124Z,3206,8.55,Negative,Negative,Negative,Negative,"Mau lemari plastik yang kuat dan berkualitas??? Yaaa OLYMPLAST‼️

Terbuat dari 100% biji plastik murni bukan daur ulang, jadi dijamin👇
✅️ TIDAK BAU
✅️ TIDAK MUDAH PECAH
✅️ TIDAK MUDAH LECET

Lapisan atas berbahan MDF tebal, jadi ngga cuma berfungsi sebagai lemari, tapi juga bisa jadi meja tempat hiasan di ruangan Anda🤗

Buruan dapatkan harga FLASH SALE AKHIR BULAN mulai 700rban aja😍 stok terbatas!

Untuk pemesanan langsung hubungi Mimin yaa
Admin 1 : 085725079215 Ana
Admin 2 : 085747119254 Tofik",2025-06-05T13:45:42.041124Z
425,,,1980,1,2025-06-05T13:45:13.988951Z,3208,31.298,Neutral,Positive,Positive,Positive,"PASAR BIJI PLASTIK MULAI PULIH.....

Tingkatkan hasil gilingan plastik anda, supaya diterima pasar dengan harga yg BAGUS..

Kami hadir memberikan SOLUSI !!

SABUN KHUSUS CUCI DAUR ULANG PLASTIK

Sabun cuci plastik GC maxpro

Fungsi : 
Membersihkan DAUR ULANG plastik yg akan diolah menjadi biji plastik

Keunggulan :
- Menghilangkan bau
- Membersihkan kotoran / noda seperti
    1. bekas oli
    2. batu bara 
    3. gemuk
    4. getah / pewarna dll

Bahan baku akan menjadi : 
- bebas bau tak sedap
- Bahan menjadi bersih
- warna menjadi lebih cerah

Kemasan jerigen 25 liter

SABUN / CHEMICAL YG KITA PRODUKSI memiliki ijin resmi ( bukan produksi rumahan)

Bahan yg kita gunakan aman bagi penggunanya, karena tidak mengandung bahan kimia berbahaya.

Telp / Wa: 0895608896088

#limbahplastik #daurulang #pelet #bijiplastik #sampahplastik #daurulangplastik #daunan #karungbekas #pet #hdblow",2025-06-05T13:45:13.988951Z
426,,,1979,1,2025-06-05T13:44:39.084227Z,3210,6.937,Neutral,Negative,Negative,Negative,"container bali 8 liter

bahan plastik ori bukan daur ulang, lebih kokoh dan tahan lama

tutup klip lebih rapat

panjang 28.5
lebar 19.5
tinggi 14.5

⛔Harga promo🔥🔥
Rp.23.000/pcs",2025-06-05T13:44:39.084227Z
427,,,1978,1,2025-06-05T13:44:31.378496Z,3211,16.132,Positive,Neutral,Positive,Neutral,"Latepost karnaval Agustusan dengan tema daur ulang menggunakan plastik 😍 
Bulan Agustus yang akan datang temanya apalagi yaa ?? 😊
#fypjangkauanluas #fbpropemula #sorotan #pengikut #anakRAhebat",2025-06-05T13:44:31.378496Z
428,,,1970,1,2025-06-05T13:38:40.765487Z,3221,14.752,Neutral,Negative,Negative,Negative,Yuk yang butuh tutup galon nya bahan biji plastik Asli bukan campuran atau daur ulang jd lebih kinclong dan bersih higienis.,2025-06-05T13:38:40.765487Z
429,,,1971,1,2025-06-05T13:39:11.023921Z,3226,7.873,Neutral,Neutral,Positive,Positive,"Daur ulang plastik ya,, bukan daur ulang hati",2025-06-05T13:39:11.023921Z
430,,,1972,1,2025-06-05T13:39:23.355055Z,3227,11.512,Negative,Negative,Negative,Negative,Kaya begini kasihan sampah plastik di daur ulang... Bukan djadikan beras 🤣🤣,2025-06-05T13:39:23.355055Z
431,,,1973,1,2025-06-05T13:39:33.568728Z,3230,6.859,Neutral,Neutral,Neutral,Neutral,Plastik daur ulang ♻️ bukan iklan ya ini 🤣,2025-06-05T13:39:33.568728Z
